116 252 -0.029919 -0.001796
124 4 -0.784624 -0.222187
124 12 -0.539365 -0.315780
124 20 -0.404595 -0.306396
124 28 -0.323247 -0.281302
124 36 -0.270107 -0.254957
124 44 -0.233419 -0.230890
124 52 -0.206880 -0.209783
124 60 -0.186843 -0.191431
124 68 -0.171097 -0.175378
124 76 -0.158255 -0.161143
124 84 -0.147418 -0.148302
124 92 -0.137984 -0.136508
124 100 -0.129536 -0.125491
124 108 -0.121778 -0.115057
124 116 -0.114496 -0.105074
124 124 -0.107534 -0.095469
124 132 -0.100783 -0.086211
124 140 -0.094177 -0.077308
124 148 -0.087683 -0.068791
124 156 -0.081298 -0.060704
124 164 -0.075050 -0.053094
124 172 -0.068986 -0.046002
124 180 -0.063168 -0.039459
124 188 -0.057669 -0.033475
124 196 -0.052562 -0.028045
124 204 -0.047919 -0.023145
124 212 -0.043806 -0.018735
124 220 -0.040279 -0.014760
124 228 -0.037385 -0.011156
124 236 -0.035162 -0.007850
124 244 -0.033634 -0.004762
124 252 -0.032820 -0.001812
132 4 -0.579184 -0.079655
132 12 -0.492805 -0.182323
132 20 -0.404612 -0.218464
132 28 -0.337011 -0.223958
132 36 -0.287351 -0.217333
132 44 -0.250609 -0.206295
132 52 -0.222868 -0.194041
132 60 -0.201400 -0.181853
132 68 -0.184344 -0.170175
132 76 -0.170427 -0.159079
132 84 -0.158761 -0.148488
132 92 -0.148714 -0.138277
132 100 -0.139823 -0.128326
132 108 -0.131739 -0.118543
132 116 -0.124197 -0.108877
132 124 -0.116995 -0.099320
132 132 -0.109986 -0.089900
132 140 -0.103075 -0.080682
132 148 -0.096212 -0.071747
132 156 -0.089390 -0.063188
132 164 -0.082641 -0.055093
132 172 -0.076025 -0.047537
132 180 -0.069625 -0.040575
132 188 -0.063534 -0.034233
132 196 -0.057849 -0.028515
132 204 -0.052662 -0.023396
132 212 -0.048054 -0.018831
132 220 -0.044098 -0.014759
132 228 -0.040848 -0.011105
132 236 -0.038350 -0.007785
132 244 -0.036634 -0.004711
132 252 -0.035719 -0.001790
140 4 -0.469093 -0.043731
140 12 -0.431646 -0.115311
140 20 -0.380218 -0.157575
